id_from	id_to	cat_from	cat_to	edge_betweenness
B07B69D455	B01MYS006P	luggage	toys	5.6093379921004444e-08
B01N5MB3FO	B07G27GVF4	tools	kitchen	6.232597769000494e-09
B07KF7Y55C	B014ABKLH6	kitchen	hpc	7.439228697078989e-05
B076HPN18Z	B07CV7XD8J	beauty	pet-supplies	6.232597769000494e-09
B01897UA4G	B077D5CV6W	sports	hpc	1.2465195538000987e-08
B077D5CV6W	B0195VGT6S	hpc	sports	1.2465195538000987e-08
B01ANWHEG2	B07GCFL6XH	shoes	sports	1.6204754199401283e-07
B06WW5HCH4	B078H89RSB	shoes	sports	8.725636876600691e-08
B00VWF3KHM	B071S3F31Q	lighting	electronics	7.439228697078989e-05
B014VM3G3U	B00XLO6UNS	pc	appliances	7.439228697078989e-05
B07K7HX3NG	B0749JCJYM	sports	baby	0.0020042164645774885
B0716LZT7T	B00ARQKQK6	kitchen	baby	0.00037183678289856944
B073V15JF7	B07JC6P1P3	lighting	electronics	7.439228697078989e-05
B076P4559N	B00594UV42	luggage	office	7.439228697078989e-05
B07L6CQ4YZ	B01CWJ1R30	lighting	baby	7.439228697078989e-05
B07FB9B56P	B07GKSHMZT	shoes	apparel	4.986078215200395e-08
B06Y4CP3M1	B0751DBX6N	shoes	sports	1.1841935761100938e-07
B079GRDJJY	B01M6V33AY	lighting	tools	7.439228697078989e-05
B000I4C4XE	B01D2ROYNQ	electronics	kitchen	7.439228697078989e-05
B07CJH583Q	B01N5XK4WV	kitchen	tools	2.4930391076001975e-08
B07M8BFP5P	B07MZPDCL9	kitchen	electronics	0.00029749435670993154
B004GXJD1E	B07G43TQKN	toys	office	3.739558661400296e-08
B01LS3ZCJG	B01GW3H3U8	videogames	pc	7.43922869707899e-05
B07FPF4KHR	B01G7KRXDS	kitchen	office	6.855857545900543e-08
B07BHWQPV9	B07J362N9S	shoes	sports	1.0595416207300839e-07
B00AJLT3J4	B017NP1H8S	kitchen	appliances	7.439228697078989e-05
B00DS2FRAK	B0774M3NXG	luggage	apparel	7.439228697078989e-05
B01BORNK1I	B00HZY4XJI	appliances	kitchen	7.439228697078989e-05
B074PF2M9V	B01M6AOP8P	electronics	hpc	3.739558661400296e-08
B07MCLBSL8	B01LLOXRKI	jewelry	pet-supplies	7.439228697078989e-05
B074P7TW7L	B00W506FIY	grocery	kitchen	0.0008176295709240987
B01JKQVUAS	B07L5NMY1X	electronics	watch	7.439228697078989e-05
B01JKQVUAS	B01AK5TQRM	electronics	watch	7.439228697078989e-05
B07L5QVNMW	B0791LH1XS	luggage	electronics	7.439228697078989e-05
8820380986	8499426638	books	english-books	4.4874703936803555e-07
B07H7HKXN9	B01N7OCSRN	lighting	garden	7.439228697078989e-05
B001SEWBG8	B07BNKJFF6	beauty	garden	1.3088455314901037e-07
B01MSPM8II	B00W2E8V3A	appliances	kitchen	7.439228697078989e-05
B00IWRJSE2	B00K4UXH5Q	musical-instruments	electronics	7.439228697078989e-05
B0091CYKUE	B01JSI35MY	hpc	industrial	7.439228697078989e-05
B0091CYKUE	B01GCU54MU	hpc	kitchen	7.439228697078989e-05
8807900718	8899279071	books	english-books	7.439228697078989e-05
B000U42QYE	B01LXODYFA	tools	sports	7.439228697078989e-05
B01LXODYFA	B01AQU59Z4	sports	hpc	7.439228697078989e-05
B01LXIG7QX	B07375VDJP	industrial	electronics	2.493039107600197e-07
B078GLSHP1	B015ZQTK7C	beauty	kitchen	2.4930391076001975e-08
B079ZV8VLV	B01M0LGD6A	beauty	grocery	2.7423430183602172e-06
B07BMNDW7F	B079QG4K98	kitchen	beauty	7.439228697078989e-05
B0193BI8HI	B072V44L4Y	tools	automotive	7.439228697078989e-05
B07BJZZ5J8	B07DNDHV5L	apparel	luggage	0.00029749435670993154
B07DFY1FT3	B07N8337T4	electronics	sports	1.2465195538000987e-08
B07BK3M63X	B07CYPXTJY	apparel	sports	1.7451273753201382e-07
B00R7PSW38	B01M27IBQC	watch	sports	7.439228697078989e-05
B00GEF7PT4	B00SVCYFZK	toys	baby	7.439228697078989e-05
B06XFZV9JY	B07GNPVFTN	pc	luggage	7.439228697078989e-05
B06XFZV9JY	B07FDZ2D1X	pc	electronics	0.00037183678289856944
B07HT1T24W	B07KT79NS2	electronics	pc	7.439228697078989e-05
B07L3RR8Q4	B07N8VJ681	kitchen	apparel	1.2465195538000987e-08
B07L3RR8Q4	B078W4YF9G	kitchen	baby	1.2465195538000987e-08
B07KMSMKHD	B01N0OIQ4C	watch	sports	7.439228697078989e-05
B071G84MRS	B07MRVFZJ2	videogames	toys	7.439228697078989e-05
B07C534PBT	B00AZFJGU0	appliances	kitchen	0.00029749435670993154
B07CM1RKYF	B07DPLM1N5	electronics	hpc	0.00044616674389166936
B07CQNBYJF	B0788LS6DQ	pc	electronics	0.0008918847407439706
B07CYPXTJY	B07CPJ25XF	sports	apparel	1.869779330700148e-07
B07JVLV53X	B07FQP4YKJ	electronics	lighting	7.439228697078989e-05
B01CUONHHG	B07F83V6D7	kitchen	tools	7.439228697078989e-05
B07F83V6D7	B06XGJK4T2	tools	kitchen	0.00014877210874604177
B073Z1RMZW	B00HGDDZW4	appliances	tools	0.00014877210874604177
1441322019	8893670100	english-books	books	3.739558661400296e-08
B07FP3T6Z4	B07MB5SXFX	electronics	luggage	2.4930391076001975e-08
B00TOFCAYG	B07BD2ZCS1	beauty	jewelry	0.00126297361191026
B078JSXDPL	B07F6H9G8B	hpc	garden	7.439228697078988e-05
B07L3FMYSQ	B07K45VYNN	electronics	videogames	7.439228697078989e-05
B074V2K4GQ	B07KT53V3H	industrial	kitchen	7.439228697078989e-05
B00CU95158	B07HDW9CRV	baby	jewelry	7.439228697078989e-05
884942065X	8849422148	english-books	books	1.869779330700148e-08
884942065X	8805075361	english-books	books	1.869779330700148e-08
B06XFHQGB9	B07Q6YP26Z	pc	luggage	7.439228697078989e-05
B06XFHQGB9	B075T8H9XJ	pc	electronics	0.001188780768068078
B01F56AGW0	B004R2IKXG	appliances	pc	7.439228697078988e-05
B072JRJKW4	B074NSTVRS	baby	apparel	7.439228697078989e-05
B071WLPKVJ	B06XX4WSLC	electronics	pc	2.4930391076001975e-08
B0029MB1UK	B0056C6Z8I	appliances	kitchen	7.439228697078989e-05
B07D79NYJH	B074XGSK5Z	hpc	electronics	7.439228697078989e-05
B01N1QEVKE	B078GBTB82	luggage	beauty	7.439228697078989e-05
B076B92Y5L	B07KG85XCW	electronics	tools	7.439228697078989e-05
8866311901	8866312924	books	videogames	7.439228697078988e-05
B07G7TZSX2	B00YIW54BG	luggage	apparel	7.439228697078989e-05
B00AZFJGU0	B072JG3WRP	kitchen	grocery	7.439228697078989e-05
B07F2WVN79	B00XA8GGHK	lighting	industrial	7.439228697078989e-05
B06XFNQPGQ	B078B9DQRL	toys	kitchen	7.439228697078989e-05
B06ZYC44S9	B006514HKM	tools	kitchen	7.439228697078989e-05
B019X9W6O6	B078XYX8TT	jewelry	kitchen	7.439228697078989e-05
B01IC2JVDE	B078756853	lighting	kitchen	3.739558661400296e-08
B000YKPDRG	B01K9A8LE2	pet-supplies	garden	7.439228697078989e-05
1534445560	8804702273	english-books	books	6.232597769000494e-09
8867146343	B07G1RQSXN	books	luggage	7.439228697078989e-05
B0753F8LHT	B06WVD9WPP	kitchen	lighting	0.00022313946532575568
B01KPXUY1Q	B01M7X0RPM	apparel	sports	7.439228697078989e-05
B07BW9XWBH	B07F5GMJ7G	apparel	sports	6.232597769000493e-08
B0793K9DBQ	B0797ZPJMP	appliances	electronics	6.232597769000494e-09
B0143RT8OY	B07JJCZQGF	pc	sports	7.439228697078989e-05
B0143RT8OY	B07JPBZT9P	pc	tools	7.439228697078989e-05
B07KLZD1BP	B07PPLRT45	sports	hpc	7.439228697078989e-05
B0193BIGR0	B017237UVY	tools	kitchen	7.439228697078989e-05
B00IRC2HC2	B019LZKMAW	tools	appliances	7.439228697078989e-05
B00L29YVK8	B078WD6HGG	kitchen	watch	2.493039107600197e-07
B00L29YVK8	B00TF4ZGCE	kitchen	tools	1.3088455314901037e-07
B078WD6HGG	B010GUJ9CS	watch	electronics	1.3088455314901037e-07
B01B2A1R8A	B01KSZPPJW	luxury-beauty	kitchen	1.2465195538000986e-07
B01KSZPPJW	B008GBG73Y	kitchen	beauty	6.855857545900543e-08
B07JQ94859	B0719NRD65	garden	kitchen	9.97215643040079e-08
B074QND5GF	B07FJVGMSL	tools	garden	0.00037183678289856944
B06XDNF88K	B07BLRMLLS	sports	apparel	6.232597769000494e-09
B071JF6PP6	B07GCFL6XH	shoes	sports	8.725636876600691e-08
B0714D1GFN	B07BCDBXNB	electronics	musical-instruments	7.439228697078989e-05
1108401627	8808875091	english-books	books	7.728421233560613e-07
B000IAZBSI	B001931SLM	industrial	kitchen	0.00014877210874604177
B06XYZ57G7	B00DZI6ZEY	musical-instruments	toys	1.2465195538000987e-08
B010R7IX5E	B0718ZGM85	pc	appliances	7.439228697078989e-05
B00WU0TOPK	B07D35MK3V	garden	lighting	7.439228697078989e-05
B0091FC2JM	B00LGJ9CUI	electronics	appliances	7.439228697078989e-05
B01F6N9H2M	B07M5LJ86R	apparel	luggage	1.2465195538000987e-08
B07D4NSLH5	B00D2NXUYK	shoes	kitchen	3.1162988845002466e-08
B000U7LU3E	B079VSRFTN	office	apparel	3.1162988845002466e-08
B000U7LU3E	B079VWQYBW	office	apparel	3.1162988845002466e-08
B073PR1CJP	B00JQ9BFR8	tools	industrial	0.00014877210874604177
B07CKWJK2B	B07KQFXFCN	pc	electronics	7.439228697078989e-05
0521682010	8808920690	english-books	books	3.1162988845002466e-08
B07GGLKL19	B07GKK474B	hpc	sports	7.439228697078989e-05
B07GKK474B	B07J5CCLPZ	sports	lighting	0.00029749435670993154
B07BFBSYFZ	B072XSJFHL	garden	baby	0.00044616674389166936
B01CIALC5G	B00EZ1Y2KY	kitchen	appliances	0.00037183678289856944
B00JKP5YJI	B00RLSGGIO	watch	sports	2.4930391076001975e-08
B00JKP5YJI	B01CQPPR4K	watch	sports	3.739558661400296e-08
B00JKP5YJI	B01CU5C410	watch	sports	2.4930391076001975e-08
B01LCMKLM6	B074753XT8	hpc	electronics	7.439228697078989e-05
B074753XT8	B074KK518J	electronics	kitchen	7.439228697078989e-05
B00D3I0E2A	B07J5SDL9Z	hpc	musical-instruments	6.232597769000493e-08
B01F59P62C	B075ZNTWSN	luggage	electronics	7.439228697078989e-05
B075ZNTWSN	B01LWAUW1P	electronics	apple-devices	0.00014877210874604177
8869663566	B07DV85NW6	books	luggage	7.439228697078989e-05
1908707720	B01NCMS8AQ	books	toys	7.439228697078989e-05
1908707720	B00CVBQAJG	books	musical-instruments	7.439228697078989e-05
B0722YDZF5	B07D2DFHBL	baby	toys	0.00014877210874604177
B07GT1XCBP	B01K7GEA3O	watch	pc	0.00022313946532575568
B075RXN8KM	B06VSV1SS1	appliances	kitchen	7.439228697078989e-05
B075RXN8KM	B008HRK3LY	appliances	kitchen	7.439228697078989e-05
B01GFSQ2MU	B07FD87PY7	shoes	kitchen	1.3711715091801085e-07
B00EAQKN5C	B00EAQKU8C	tools	automotive	3.1162988845002466e-08
B07HQFBBM3	B07K8N8F2L	beauty	kitchen	7.439228697078989e-05
B07DNDHV5L	B01M127X8F	luggage	pc	7.43922869707899e-05
B078S9BHRV	B07CPL5H3D	hpc	luggage	7.439228697078989e-05
B075T8H9XJ	B07PXPBBRQ	electronics	kitchen	0.0011145754590303582
B005VPOFT6	B00G412X3G	appliances	NoStoreName	3.1162988845002466e-08
B001Y7JCEI	B01E5P0V0E	grocery	kitchen	7.43922869707899e-05
B01IOZ9GNY	B01MRWYYKR	electronics	luggage	7.439228697078989e-05
B06ZXZZ88J	B07K6RKQ8L	musical-instruments	toys	0.0005204842396892312
B00BML7Y5A	B074C8YBBD	sports	kitchen	7.439228697078989e-05
B07J4QRQXY	B079VQX11W	watch	toys	3.1162988845002466e-08
B01B7RRQ10	B07D8C8WRR	tools	kitchen	7.439228697078989e-05
B07JYXKWVJ	B01LZXYW63	sports	kitchen	7.439228697078989e-05
B00S1A0BIM	B00420JO6K	lighting	industrial	7.439228697078989e-05
B06XSD67NF	B07H93FZYZ	apparel	musical-instruments	7.439228697078989e-05
B07P61XSS6	B07Q4H7HZW	kitchen	sports	7.439228697078989e-05
B073CTK6G8	B076M3XGTM	pet-supplies	kitchen	7.439228697078989e-05
B01JRQ5016	B07F6J2M1D	luggage	apparel	1.869779330700148e-08
1786495252	B076QFC7FG	english-books	dvd	6.232597769000493e-08
1401238580	8893517140	english-books	books	4.986078215200395e-08
B07M7W5R3Q	B07N4TDKPS	electronics	luggage	6.232597769000494e-09
B0719NRD65	B007THQ4HK	kitchen	tools	5.6093379921004444e-08
B00WRIV4SK	B01AB2RZ68	sports	garden	8.725636876600691e-08
B07D6KPH72	B0047GNRDU	musical-instruments	shoes	7.439228697078989e-05
B002648RDU	B07F7G3QNS	office	industrial	3.739558661400296e-08
B018L847DI	B01DXVWNZM	sports	tools	9.97215643040079e-08
B07DGWF612	B07117PHR5	luggage	sports	7.439228697078989e-05
B07FG1SL9D	B07H1DC35V	electronics	musical-instruments	4.986078215200395e-08
B01M1OAA5B	B07DD8HZNZ	jewelry	toys	7.439228697078989e-05
B009VGFP3Q	B07GL3Q44Y	industrial	kitchen	1.0595416207300839e-07
B009VGFP3Q	B00178J9E2	industrial	tools	5.048404192890399e-07
B01N6IYC14	B075P9RFXF	luggage	apparel	7.439228697078989e-05
B000XQ69EM	B01CU7XKPM	tools	appliances	7.439228697078989e-05
B00IFQJJDK	8817104736	dvd	books	0.00014877210874604177
B002Q4TV76	B06Y61VKBQ	hpc	beauty	7.439228697078989e-05
B01GEW88RO	B01LZZMU1W	sports	watch	7.439228697078989e-05
B07PJ3YDQY	B07PM7VGPF	electronics	sports	0.00014877210874604177
B00HGDDZW4	B01KRY26AK	tools	appliances	7.439228697078989e-05
B07HSHZHWY	B00ATDD2OO	electronics	pc	7.439228697078989e-05
B000JMA6JO	B00J7Z5XQ0	industrial	hpc	7.439228697078989e-05
B00ZUEUDKI	B01EFYWQNA	hpc	industrial	7.439228697078989e-05
B07HRNRPB2	B010SZJI8G	kitchen	garden	7.439228697078989e-05
B07KDS1D1L	B07NM444TF	tools	luggage	1.2465195538000987e-08
B07NM444TF	B07H9T7T5N	luggage	sports	1.2465195538000987e-08
B075LNPN85	B00QKB9CG6	lighting	tools	6.232597769000493e-08
B07KC8YXFG	B01DEAY4PO	apparel	shoes	0.00014877210874604177
B00CJ5FPUE	B0177MQB3S	pc	electronics	1.2465195538000986e-07
B01MSLXVHI	B06Y67ZJWP	kitchen	jewelry	7.439228697078989e-05
B007CYDVGM	B07N68ZLB6	tools	pet-supplies	3.1162988845002466e-08
1853260088	8853000902	english-books	books	7.728421233560613e-07
B07H25MWLR	B07HJ26GS3	kitchen	toys	1.4334974868701136e-07
B00KHTT4U6	B01KHJ663I	appliances	kitchen	7.439228697078989e-05
B07DFNMQJB	B07H9W5ST6	kitchen	luggage	7.439228697078989e-05
B06WP3KY5Y	B07Q112P2P	automotive	kitchen	6.855857545900543e-08
B07JDNSH74	B07L28CX6N	watch	sports	7.439228697078989e-05
B077GDV6WV	B07GCTV261	baby	toys	7.439228697078989e-05
B0154JW6OO	B07H24LCF9	apparel	sports	1.2465195538000987e-08
0061861238	B005IQ5BKA	beauty	hpc	3.1162988845002466e-08
B01M7MRHMO	B07FDVFJC9	kitchen	tools	1.869779330700148e-08
B07FDVFJC9	B072V6XLFD	tools	kitchen	1.869779330700148e-08
B00UG9HB1Q	B071YJ4V1Z	tools	appliances	7.439228697078989e-05
B01DW6WZMY	B074DW5QHD	garden	kitchen	7.439228697078989e-05
B01DW6WZMY	B078C5FR3B	garden	sports	7.439228697078989e-05
B01MZ1D6O0	B071RZTLXT	electronics	watch	6.232597769000494e-09
B075KT4K4Y	B00TS48YXY	appliances	tools	7.439228697078989e-05
B01MY99377	B079T5LP69	pet-supplies	garden	7.439228697078989e-05
B01A3FYKF2	B07CD2T4YT	sports	apparel	7.439228697078989e-05
B000CCQTN8	8823503345	dvd	books	3.1162988845002466e-08
B000CCQTN8	8893810735	dvd	books	3.1162988845002466e-08
B07BRK24Y9	B07G4G1JSB	jewelry	kitchen	7.439228697078989e-05
B01KC9PQ70	B06WWJJH3L	kitchen	electronics	1.869779330700148e-08
B00ILA53JE	B07PZ9W1HN	hpc	garden	7.439228697078989e-05
B079TZ1VHW	B07N5C99XW	apparel	sports	9.97215643040079e-08
0194276899	0521174856	english-books	books	3.016577320196239e-06
0521174856	0521741394	books	english-books	3.7395586614002964e-06
B00K73N4GM	B01J49PTMQ	tools	garden	7.439228697078989e-05
B07KB5531Z	B079ZM13P4	appliances	baby	7.43922869707899e-05
B01LYYZTUL	B077Q37ZWS	automotive	handmade	6.232597769000494e-09
B0776SWGFF	B07DVG7P8G	tools	appliances	7.439228697078989e-05
B01CABILFW	B01G8SIYUA	kitchen	appliances	7.43922869707899e-05
B07637213M	B07CXRC7QX	shoes	apparel	2.4930391076001975e-08
B0774WD27D	B07CL123QN	hpc	kitchen	7.439228697078989e-05
B06Y1YYB25	B071JF79YX	office	electronics	7.439228697078989e-05
B00B4TECTQ	B073WXRBVR	tools	industrial	0.00014877210874604177
B07PK8WDWC	B07143NHM7	kitchen	electronics	7.439228697078989e-05
B07H19G6V2	B07MN52NJB	apparel	beauty	6.232597769000494e-09
B00C1E0C7Y	B01LYY6U3Z	kitchen	hpc	7.439228697078989e-05
B07PHN5ZPL	B07P697NMG	luggage	beauty	7.439228697078989e-05
B07989MP8Z	B07QNKT5T2	pet-supplies	kitchen	7.439228697078989e-05
B07QNKT5T2	B076S6VGFQ	kitchen	pet-supplies	0.00014877210874604177
B06X9T4DH4	B07M6521P3	toys	appliances	1.2465195538000987e-08
B06X9T4DH4	B07MH2YKNC	toys	appliances	1.2465195538000987e-08
B071KVPXHZ	B07BKVKVLL	luggage	electronics	6.232597769000494e-09
B00HLDF1SK	B076VL2YGR	office	kitchen	3.1162988845002466e-08
8832118084	B0771XMC4L	books	dvd	1.869779330700148e-08
B07DVNB9DX	B07CXW3WK3	appliances	sports	0.00014877210874604177
B01LZ2C5ZQ	B07125JDS5	kitchen	hpc	7.439228697078989e-05
B00S68J2Z2	B00BFUSU7Y	garden	luggage	7.439228697078989e-05
8817104248	B001387QGY	books	shoes	0.0005204842396892312
B07FKJJNF7	B07MMPQ3Z1	hpc	garden	7.439228697078989e-05
0062651234	8875273766	english-books	books	7.439228697078989e-05
B015J1FJCS	B00R44J218	tools	kitchen	1.869779330700148e-08
B015J1FJCS	B01F2SQA26	tools	garden	1.869779330700148e-08
B07M5TFRJN	B07PJVFB1Y	luggage	apparel	6.232597769000494e-09
B01G5613M6	B0744LH1KK	grocery	beauty	3.8642106167803063e-07
B07JNC75MZ	B07K198NV3	electronics	sports	7.439228697078989e-05
B00MAGDPPY	B06WVD9WPP	kitchen	lighting	7.439228697078989e-05
B06WVD9WPP	B0753DVFZC	lighting	kitchen	7.439228697078989e-05
B00S1TD9QO	B07NS4XVTT	kitchen	garden	1.2465195538000987e-08
B00S1TD9QO	B071V85DLN	kitchen	garden	1.2465195538000987e-08
B00GTVEIZM	B074TF8YMQ	kitchen	appliances	7.439228697078989e-05
B075F3B5R3	B01NBILOUA	musical-instruments	electronics	7.439228697078989e-05
B06VWCV9QZ	B07ML9ZS8T	automotive	handmade	7.439228697078989e-05
B0196GHUEM	B071DBBDLN	electronics	luggage	7.439228697078989e-05
B00UAO14ME	B00UAO1WV2	office	automotive	6.232597769000494e-09
B010GLA0MU	B01M6AOP8P	electronics	hpc	2.4930391076001975e-08
B01N39SZ87	B07J4XSWNF	hpc	kitchen	6.232597769000494e-09
B00O4DDHDG	B01HZXVZXA	sports	hpc	3.1162988845002466e-08
B074FMHLLV	B07F8P5T84	electronics	lighting	7.439228697078989e-05
B0722K2BPV	B07DJ39ZC7	appliances	electronics	7.439228697078989e-05
B07L2K85CM	B07N1DB4L2	automotive	toys	6.232597769000494e-09
B077Z91NN3	B07D7WG5FF	kitchen	jewelry	7.439228697078989e-05
B01JH0R90M	B073RHCYV1	industrial	tools	2.4930391076001975e-08
B01JH0R90M	B00NZDK2R0	industrial	tools	2.4930391076001975e-08
1447961463	8838639817	english-books	books	3.1162988845002466e-08
B07B7R4652	B00WZOFFSQ	apparel	shoes	1.1218675984200889e-07
B07JQ1HRDG	B07LB23KD4	electronics	tools	1.869779330700148e-08
B00NH134L6	B00Y25XFGK	pc	electronics	7.439228697078989e-05
B009PM6UC6	B00JAJ0DQI	industrial	tools	7.439228697078989e-05
B07DC4RZPY	B07DTJ7M67	electronics	pc	6.232597769000494e-09
B07G2ZZTQM	B01MSEYUIC	kitchen	baby	7.439228697078989e-05
B07L4QQXPP	B01MUYR4VT	garden	musical-instruments	7.439228697078989e-05
B01IDDWVH0	B072XBCV4V	kitchen	sports	6.232597769000494e-09
B01FMMBC5C	B073W8DN3H	baby	lighting	6.232597769000494e-09
B001IVMZ80	B000EGSGVA	electronics	hpc	7.479117322800592e-08
B07124829X	B071HWBFV5	shoes	apparel	4.986078215200395e-08
B071HWBFV5	B00WZOFFSQ	apparel	shoes	8.725636876600691e-08
B00HVLUR86	B07CVWY7H2	musical-instruments	electronics	2.4930391076001975e-08
B07HT1THK7	B075ZQLBL1	lighting	electronics	1.869779330700148e-08
B074DLM2VJ	B07C32753P	toys	jewelry	6.232597769000494e-09
B0799FFFY7	B07HT1SHB8	lighting	kitchen	7.439228697078989e-05
B01N3KRQAJ	B07CXW3WK3	apparel	sports	7.439228697078989e-05
B018GIA0CK	B07GQT7CPP	office	baby	6.232597769000494e-09
B01CCZR5G2	B077Z95VTZ	kitchen	lighting	7.439228697078989e-05
B075KP8QTV	B00PELIBSS	tools	garden	0.00029749435670993154
B07PN9ZW2P	B07H19KT32	garden	electronics	7.439228697078989e-05
B0746RPQLB	B07KSRCRH4	videogames	electronics	7.439228697078989e-05
B0746RPQLB	B00X7MY3JW	videogames	electronics	7.439228697078989e-05
B071WK1MF1	B076VYJRV6	apparel	jewelry	7.439228697078989e-05
B011EOWGRK	B07MH2ZCPS	kitchen	appliances	7.439228697078989e-05
B01GNOH89C	B07C2QV3QZ	hpc	kitchen	6.232597769000494e-09
B07B2T3PVZ	B07JY76PK8	kitchen	apparel	6.232597769000494e-09
B0034C11OA	B00KETERKG	office	beauty	6.232597769000494e-09
B0714G77K5	B01M2CTVME	electronics	sports	1.869779330700148e-08
B074T2332F	B004ASORA2	lighting	hpc	3.1162988845002466e-08
B00KL3ALGO	B0798ST5LK	baby	hpc	7.439228697078989e-05
B00JQ9BFR8	B07BHDKFHS	industrial	kitchen	7.439228697078989e-05
B075PCCRXK	B07B4GLV83	videogames	electronics	7.439228697078989e-05
B00PK9KYN4	B01JD4KYNQ	grocery	hpc	6.232597769000494e-09
B07488C6PG	B07HV4QFBX	sports	jewelry	6.232597769000494e-09
B078756853	B01N05WXZ4	kitchen	lighting	2.4930391076001975e-08
B0051SUPDI	B00BSE04NU	tools	kitchen	6.232597769000494e-09
B079K3QXK1	B07D7T9YMW	electronics	lighting	6.232597769000494e-09
B06XS1LYGY	B07MW7H1W3	kitchen	garden	6.232597769000494e-09
B076BK6QP3	B077G4ZZLH	pet-supplies	sports	7.439228697078988e-05
B00JJEC31C	B07L9TM7H1	pc	electronics	6.232597769000494e-09
B07DJ67R2T	B07KYJFQTN	tools	shoes	6.232597769000494e-09
